CMDLINE /Users/inki/anaconda/bin/python julia1_memoryprofiler1.py
MEM 106.421875 1510660875.6688
MEM 106.421875 1510660875.7703
MEM 106.421875 1510660875.8745
MEM 106.421875 1510660875.9797
MEM 106.421875 1510660876.0839
MEM 106.421875 1510660876.1884
MEM 106.421875 1510660876.2919
MEM 106.421875 1510660876.3969
MEM 106.421875 1510660876.5020
MEM 106.421875 1510660876.6071
MEM 106.421875 1510660876.7122
MEM 106.421875 1510660876.8173
MEM 106.421875 1510660876.9220
MEM 106.421875 1510660877.0237
MEM 106.421875 1510660877.1275
MEM 106.421875 1510660877.2325
MEM 106.429688 1510660877.3337
MEM 106.429688 1510660877.4382
MEM 106.429688 1510660877.5393
MEM 106.429688 1510660877.6418
MEM 106.437500 1510660877.7447
MEM 106.437500 1510660877.8476
MEM 106.437500 1510660877.9527
MEM 106.437500 1510660878.0577
MEM 106.437500 1510660878.1579
MEM 106.437500 1510660878.2590
MEM 106.437500 1510660878.3641
MEM 106.437500 1510660878.4692
MEM 106.437500 1510660878.5728
MEM 106.441406 1510660878.6730
MEM 106.441406 1510660878.7770
MEM 106.441406 1510660878.8821
MEM 106.441406 1510660878.9852
MEM 106.441406 1510660879.0903
MEM 106.441406 1510660879.1918
MEM 106.441406 1510660879.2932
MEM 106.441406 1510660879.3983
MEM 106.441406 1510660879.5032
MEM 106.441406 1510660879.6083
MEM 106.441406 1510660879.7090
MEM 106.441406 1510660879.8141
MEM 106.441406 1510660879.9193
MEM 106.441406 1510660880.0244
MEM 106.441406 1510660880.1282
MEM 106.441406 1510660880.2333
MEM 106.441406 1510660880.3383
MEM 106.441406 1510660880.4417
MEM 106.449219 1510660880.5419
MEM 106.449219 1510660880.6470
MEM 106.449219 1510660880.7520
MEM 106.449219 1510660880.8555
MEM 106.449219 1510660880.9606
MEM 106.449219 1510660881.0657
MEM 106.449219 1510660881.1685
MEM 106.449219 1510660881.2718
MEM 106.457031 1510660881.3769
MEM 106.457031 1510660881.4821
MEM 106.457031 1510660881.5872
MEM 106.457031 1510660881.6917
MEM 106.457031 1510660881.7968
MEM 106.460938 1510660881.9008
MEM 106.460938 1510660882.0010
MEM 106.460938 1510660882.1056
MEM 106.460938 1510660882.2107
MEM 106.460938 1510660882.3158
MEM 106.460938 1510660882.4209
MEM 106.460938 1510660882.5221
MEM 106.460938 1510660882.6272
MEM 106.460938 1510660882.7274
MEM 106.460938 1510660882.8324
MEM 106.460938 1510660882.9373
MEM 106.460938 1510660883.0424
MEM 106.460938 1510660883.1475
MEM 106.460938 1510660883.2526
MEM 106.460938 1510660883.3577
MEM 106.460938 1510660883.4605
MEM 106.460938 1510660883.5637
MEM 106.460938 1510660883.6686
MEM 106.460938 1510660883.7709
MEM 106.460938 1510660883.8755
MEM 106.468750 1510660883.9806
MEM 106.468750 1510660884.0854
MEM 106.468750 1510660884.1905
MEM 106.468750 1510660884.2916
MEM 106.468750 1510660884.3929
MEM 106.468750 1510660884.4959
MEM 106.468750 1510660884.6010
MEM 106.468750 1510660884.7054
MEM 106.468750 1510660884.8087
MEM 106.476562 1510660884.9128
MEM 106.476562 1510660885.0167
MEM 106.480469 1510660885.1208
MEM 106.480469 1510660885.2259
MEM 106.480469 1510660885.3260
MEM 106.480469 1510660885.4311
MEM 106.480469 1510660885.5362
MEM 106.480469 1510660885.6413
MEM 106.480469 1510660885.7464
MEM 106.480469 1510660885.8515
MEM 106.480469 1510660885.9566
MEM 106.480469 1510660886.0594
MEM 106.480469 1510660886.1645
MEM 106.480469 1510660886.2650
MEM 106.480469 1510660886.3700
MEM 106.480469 1510660886.4711
MEM 106.480469 1510660886.5762
MEM 106.480469 1510660886.6813
MEM 106.480469 1510660886.7864
MEM 106.480469 1510660886.8915
MEM 106.480469 1510660886.9954
MEM 106.480469 1510660887.1005
MEM 106.480469 1510660887.2055
MEM 106.480469 1510660887.3106
MEM 106.488281 1510660887.4157
MEM 106.488281 1510660887.5191
MEM 106.488281 1510660887.6242
MEM 106.488281 1510660887.7271
MEM 106.488281 1510660887.8322
MEM 106.488281 1510660887.9373
MEM 106.488281 1510660888.0415
MEM 106.488281 1510660888.1465
MEM 106.488281 1510660888.2517
MEM 106.492188 1510660888.3568
MEM 106.492188 1510660888.4604
MEM 106.492188 1510660888.5645
MEM 106.492188 1510660888.6690
MEM 106.492188 1510660888.7741
MEM 106.492188 1510660888.8754
MEM 106.500000 1510660888.9799
MEM 106.500000 1510660889.0820
MEM 106.500000 1510660889.1843
MEM 106.500000 1510660889.2870
MEM 106.500000 1510660889.3915
MEM 106.500000 1510660889.4949
MEM 106.500000 1510660889.6000
MEM 106.500000 1510660889.7051
MEM 106.500000 1510660889.8086
MEM 106.500000 1510660889.9115
MEM 106.500000 1510660890.0155
MEM 106.500000 1510660890.1181
MEM 106.500000 1510660890.2232
MEM 106.500000 1510660890.3270
MEM 106.500000 1510660890.4321
MEM 106.500000 1510660890.5372
MEM 106.500000 1510660890.6414
MEM 106.500000 1510660890.7454
MEM 106.500000 1510660890.8505
MEM 106.507812 1510660890.9506
MEM 106.507812 1510660891.0552
MEM 106.507812 1510660891.1579
MEM 106.507812 1510660891.2626
MEM 106.507812 1510660891.3670
MEM 106.507812 1510660891.4699
MEM 106.511719 1510660891.5702
MEM 106.511719 1510660891.6703
MEM 106.511719 1510660891.7754
MEM 106.511719 1510660891.8805
MEM 106.511719 1510660891.9851
MEM 106.511719 1510660892.0881
MEM 106.511719 1510660892.1913
MEM 106.511719 1510660892.2943
MEM 106.511719 1510660892.3971
MEM 106.511719 1510660892.5022
MEM 106.511719 1510660892.6073
MEM 106.511719 1510660892.7115
MEM 106.511719 1510660892.8166
MEM 106.511719 1510660892.9185
MEM 106.511719 1510660893.0237
MEM 106.519531 1510660893.1281
MEM 106.519531 1510660893.2321
MEM 106.519531 1510660893.3369
MEM 106.519531 1510660893.4413
MEM 106.519531 1510660893.5437
MEM 106.519531 1510660893.6450
MEM 106.519531 1510660893.7501
MEM 106.519531 1510660893.8551
MEM 106.519531 1510660893.9588
MEM 106.519531 1510660894.0614
MEM 106.519531 1510660894.1665
MEM 106.519531 1510660894.2681
MEM 106.519531 1510660894.3732
MEM 106.519531 1510660894.4783
MEM 106.523438 1510660894.5818
MEM 106.523438 1510660894.6869
MEM 106.523438 1510660894.7913
MEM 106.531250 1510660894.8964
MEM 106.531250 1510660894.9980
MEM 106.531250 1510660895.1031
MEM 106.531250 1510660895.2082
MEM 106.531250 1510660895.3133
MEM 106.531250 1510660895.4184
MEM 106.531250 1510660895.5189
MEM 106.531250 1510660895.6240
MEM 106.531250 1510660895.7291
MEM 106.531250 1510660895.8342
MEM 106.531250 1510660895.9393
MEM 106.531250 1510660896.0412
MEM 106.531250 1510660896.1450
MEM 106.531250 1510660896.2463
MEM 106.531250 1510660896.3505
MEM 106.531250 1510660896.4506
MEM 106.531250 1510660896.5557
MEM 106.531250 1510660896.6597
MEM 106.531250 1510660896.7648
MEM 106.531250 1510660896.8683
MEM 106.531250 1510660896.9717
MEM 106.539062 1510660897.0768
MEM 106.539062 1510660897.1771
MEM 106.539062 1510660897.2822
MEM 106.539062 1510660897.3868
MEM 106.539062 1510660897.4911
MEM 106.539062 1510660897.5912
MEM 106.542969 1510660897.6963
MEM 106.542969 1510660897.7983
MEM 106.542969 1510660897.9034
MEM 106.542969 1510660898.0068
MEM 106.542969 1510660898.1095
MEM 106.542969 1510660898.2146
MEM 106.542969 1510660898.3170
MEM 106.542969 1510660898.4221
MEM 106.542969 1510660898.5236
MEM 106.542969 1510660898.6287
MEM 106.542969 1510660898.7302
MEM 106.542969 1510660898.8317
MEM 106.550781 1510660898.9368
MEM 106.550781 1510660899.0411
MEM 106.550781 1510660899.1462
MEM 106.550781 1510660899.2512
MEM 106.550781 1510660899.3563
MEM 106.550781 1510660899.4596
MEM 106.550781 1510660899.5647
MEM 106.550781 1510660899.6670
MEM 106.550781 1510660899.7721
MEM 106.550781 1510660899.8749
MEM 106.550781 1510660899.9800
MEM 106.550781 1510660900.0849
MEM 106.550781 1510660900.1869
MEM 106.550781 1510660900.2911
MEM 106.550781 1510660900.3912
MEM 106.550781 1510660900.4963
MEM 106.550781 1510660900.6011
MEM 106.550781 1510660900.7062
MEM 106.550781 1510660900.8095
MEM 106.554688 1510660900.9146
MEM 106.554688 1510660901.0169
MEM 106.554688 1510660901.1170
MEM 106.562500 1510660901.2221
MEM 106.562500 1510660901.3269
MEM 106.562500 1510660901.4320
MEM 106.562500 1510660901.5350
MEM 106.562500 1510660901.6401
MEM 106.562500 1510660901.7410
MEM 106.562500 1510660901.8461
MEM 106.562500 1510660901.9512
MEM 106.562500 1510660902.0550
MEM 106.562500 1510660902.1592
MEM 106.562500 1510660902.2599
MEM 106.562500 1510660902.3650
MEM 106.562500 1510660902.4677
MEM 106.562500 1510660902.5685
MEM 106.562500 1510660902.6736
MEM 106.570312 1510660902.7766
MEM 106.570312 1510660902.8817
MEM 106.570312 1510660902.9866
MEM 106.570312 1510660903.0910
MEM 106.570312 1510660903.1926
MEM 106.570312 1510660903.2978
MEM 106.570312 1510660903.4029
MEM 106.570312 1510660903.5048
MEM 106.570312 1510660903.6098
MEM 106.570312 1510660903.7127
MEM 106.570312 1510660903.8178
MEM 106.570312 1510660903.9185
MEM 106.570312 1510660904.0236
MEM 106.574219 1510660904.1265
MEM 106.574219 1510660904.2310
MEM 106.574219 1510660904.3318
MEM 106.574219 1510660904.4339
MEM 106.574219 1510660904.5385
MEM 106.574219 1510660904.6409
MEM 106.574219 1510660904.7414
MEM 106.574219 1510660904.8431
MEM 106.574219 1510660904.9458
MEM 106.574219 1510660905.0478
MEM 106.574219 1510660905.1501
MEM 106.574219 1510660905.2533
MEM 106.582031 1510660905.3584
MEM 106.582031 1510660905.4635
MEM 106.582031 1510660905.5686
MEM 106.582031 1510660905.6737
MEM 106.582031 1510660905.7767
MEM 106.582031 1510660905.8770
MEM 106.582031 1510660905.9820
MEM 106.582031 1510660906.0871
MEM 106.582031 1510660906.1909
MEM 106.582031 1510660906.2960
MEM 106.582031 1510660906.4011
MEM 106.589844 1510660906.5061
MEM 106.589844 1510660906.6112
MEM 106.589844 1510660906.7163
MEM 106.589844 1510660906.8201
MEM 106.589844 1510660906.9210
MEM 106.589844 1510660907.0261
MEM 106.589844 1510660907.1264
MEM 106.589844 1510660907.2315
MEM 106.593750 1510660907.3366
MEM 106.593750 1510660907.4408
MEM 106.593750 1510660907.5410
MEM 106.593750 1510660907.6461
MEM 106.593750 1510660907.7512
MEM 106.593750 1510660907.8563
MEM 106.593750 1510660907.9614
MEM 106.593750 1510660908.0665
MEM 106.593750 1510660908.1716
MEM 106.593750 1510660908.2767
MEM 106.593750 1510660908.3817
MEM 106.593750 1510660908.4867
MEM 106.593750 1510660908.5908
MEM 106.593750 1510660908.6946
MEM 106.593750 1510660908.7998
MEM 106.593750 1510660908.9049
MEM 106.593750 1510660909.0100
MEM 106.593750 1510660909.1151
MEM 106.593750 1510660909.2176
MEM 106.601562 1510660909.3209
MEM 106.601562 1510660909.4260
MEM 106.601562 1510660909.5309
MEM 106.601562 1510660909.6358
MEM 106.601562 1510660909.7408
MEM 106.601562 1510660909.8459
MEM 106.601562 1510660909.9510
MEM 106.601562 1510660910.0545
MEM 106.601562 1510660910.1547
MEM 106.601562 1510660910.2575
MEM 106.609375 1510660910.3595
MEM 106.613281 1510660910.4596
MEM 106.613281 1510660910.5609
MEM 106.613281 1510660910.6630
MEM 106.613281 1510660910.7664
MEM 106.613281 1510660910.8700
MEM 106.613281 1510660910.9750
MEM 106.613281 1510660911.0801
MEM 106.613281 1510660911.1853
MEM 106.613281 1510660911.2901
MEM 106.613281 1510660911.3907
MEM 106.613281 1510660911.4951
MEM 106.613281 1510660911.5972
MEM 106.613281 1510660911.7023
MEM 106.613281 1510660911.8032
MEM 106.613281 1510660911.9048
MEM 106.613281 1510660912.0053
MEM 106.613281 1510660912.1087
MEM 106.613281 1510660912.2110
MEM 106.613281 1510660912.3145
MEM 106.613281 1510660912.4146
MEM 106.613281 1510660912.5191
MEM 106.613281 1510660912.6208
MEM 106.613281 1510660912.7231
MEM 106.613281 1510660912.8251
MEM 106.613281 1510660912.9297
MEM 106.613281 1510660913.0301
MEM 106.621094 1510660913.1321
MEM 106.621094 1510660913.2344
MEM 106.621094 1510660913.3346
MEM 106.625000 1510660913.4394
MEM 106.625000 1510660913.5406
MEM 106.625000 1510660913.6437
MEM 106.625000 1510660913.7466
MEM 106.625000 1510660913.8517
MEM 106.632812 1510660913.9568
MEM 106.632812 1510660914.0576
MEM 106.632812 1510660914.1599
MEM 106.632812 1510660914.2633
MEM 106.632812 1510660914.3658
MEM 106.632812 1510660914.4699
MEM 106.632812 1510660914.5750
MEM 106.632812 1510660914.6800
MEM 106.632812 1510660914.7819
MEM 106.632812 1510660914.8870
MEM 106.632812 1510660914.9906
MEM 106.632812 1510660915.0957
MEM 106.632812 1510660915.2006
MEM 106.632812 1510660915.3031
MEM 106.632812 1510660915.4048
MEM 106.632812 1510660915.5064
MEM 106.632812 1510660915.6115
MEM 106.632812 1510660915.7167
MEM 106.632812 1510660915.8207
MEM 106.632812 1510660915.9211
MEM 106.632812 1510660916.0262
MEM 106.632812 1510660916.1313
MEM 106.632812 1510660916.2364
MEM 106.632812 1510660916.3405
MEM 106.632812 1510660916.4456
MEM 106.632812 1510660916.5507
MEM 106.636719 1510660916.6543
MEM 106.644531 1510660916.7548
MEM 106.644531 1510660916.8599
MEM 106.644531 1510660916.9650
MEM 106.644531 1510660917.0674
MEM 106.644531 1510660917.1706
MEM 106.644531 1510660917.2743
MEM 106.644531 1510660917.3794
MEM 106.644531 1510660917.4845
MEM 106.652344 1510660917.5876
MEM 106.652344 1510660917.6927
MEM 106.652344 1510660917.7976
MEM 106.652344 1510660917.9028
MEM 106.652344 1510660918.0077
MEM 106.652344 1510660918.1083
MEM 106.652344 1510660918.2135
MEM 106.652344 1510660918.3145
MEM 106.652344 1510660918.4197
MEM 106.652344 1510660918.5215
MEM 106.652344 1510660918.6263
MEM 106.652344 1510660918.7315
MEM 106.652344 1510660918.8364
MEM 106.652344 1510660918.9416
MEM 106.652344 1510660919.0467
MEM 106.652344 1510660919.1468
MEM 106.652344 1510660919.2478
MEM 106.652344 1510660919.3517
MEM 106.652344 1510660919.4542
MEM 106.652344 1510660919.5593
MEM 106.652344 1510660919.6608
MEM 106.652344 1510660919.7659
MEM 106.656250 1510660919.8710
MEM 106.656250 1510660919.9761
MEM 106.656250 1510660920.0777
MEM 106.664062 1510660920.1813
MEM 106.664062 1510660920.2864
MEM 106.664062 1510660920.3869
MEM 106.664062 1510660920.4920
MEM 106.664062 1510660920.5927
MEM 106.664062 1510660920.6978
MEM 106.664062 1510660920.8003
MEM 106.664062 1510660920.9053
MEM 106.664062 1510660921.0075
MEM 106.671875 1510660921.1098
MEM 106.671875 1510660921.2149
MEM 106.671875 1510660921.3196
MEM 106.671875 1510660921.4221
MEM 106.671875 1510660921.5259
MEM 106.671875 1510660921.6275
MEM 106.671875 1510660921.7289
MEM 106.671875 1510660921.8315
MEM 106.671875 1510660921.9342
MEM 106.671875 1510660922.0393
MEM 106.671875 1510660922.1444
MEM 106.671875 1510660922.2495
MEM 106.671875 1510660922.3546
MEM 106.671875 1510660922.4575
MEM 106.671875 1510660922.5627
MEM 106.671875 1510660922.6631
MEM 106.671875 1510660922.7638
MEM 106.671875 1510660922.8657
MEM 106.671875 1510660922.9708
MEM 106.675781 1510660923.0741
MEM 106.675781 1510660923.1793
MEM 106.675781 1510660923.2844
MEM 106.675781 1510660923.3875
MEM 106.675781 1510660923.4893
MEM 106.675781 1510660923.5904
MEM 106.675781 1510660923.6941
MEM 106.675781 1510660923.7992
MEM 106.675781 1510660923.9043
MEM 106.683594 1510660924.0075
MEM 106.683594 1510660924.1093
MEM 106.683594 1510660924.2144
MEM 106.683594 1510660924.3178
MEM 106.683594 1510660924.4190
MEM 106.683594 1510660924.5242
MEM 106.691406 1510660924.6293
MEM 106.691406 1510660924.7300
MEM 106.691406 1510660924.8351
MEM 106.691406 1510660924.9401
MEM 106.691406 1510660925.0403
MEM 106.691406 1510660925.1454
MEM 106.691406 1510660925.2505
MEM 106.691406 1510660925.3556
MEM 106.691406 1510660925.4604
MEM 106.691406 1510660925.5654
MEM 106.691406 1510660925.6669
MEM 106.691406 1510660925.7720
MEM 106.691406 1510660925.8771
MEM 106.691406 1510660925.9822
MEM 106.691406 1510660926.0856
MEM 106.691406 1510660926.1902
MEM 106.695312 1510660926.2942
MEM 106.695312 1510660926.3974
MEM 106.695312 1510660926.5025
MEM 106.695312 1510660926.6033
MEM 106.695312 1510660926.7084
MEM 106.695312 1510660926.8120
MEM 106.695312 1510660926.9139
MEM 106.695312 1510660927.0178
MEM 106.695312 1510660927.1178
MEM 106.695312 1510660927.2229
MEM 106.695312 1510660927.3257
MEM 106.695312 1510660927.4308
MEM 106.695312 1510660927.5360
MEM 106.695312 1510660927.6402
MEM 106.695312 1510660927.7431
MEM 106.695312 1510660927.8482
MEM 106.695312 1510660927.9533
MEM 106.703125 1510660928.0539
MEM 106.703125 1510660928.1590
MEM 106.710938 1510660928.2636
MEM 106.710938 1510660928.3686
MEM 106.710938 1510660928.4737
MEM 106.710938 1510660928.5785
MEM 106.710938 1510660928.6835
MEM 106.710938 1510660928.7884
MEM 106.710938 1510660928.8902
MEM 106.710938 1510660928.9941
MEM 106.710938 1510660929.0985
MEM 106.710938 1510660929.2009
MEM 106.710938 1510660929.3032
MEM 106.710938 1510660929.4083
MEM 106.714844 1510660929.5134
MEM 106.714844 1510660929.6185
MEM 106.714844 1510660929.7206
MEM 106.714844 1510660929.8257
MEM 106.714844 1510660929.9265
MEM 106.714844 1510660930.0316
MEM 106.714844 1510660930.1367
MEM 106.714844 1510660930.2411
MEM 106.714844 1510660930.3462
MEM 106.714844 1510660930.4464
MEM 106.714844 1510660930.5515
MEM 106.714844 1510660930.6539
MEM 106.714844 1510660930.7590
MEM 106.714844 1510660930.8641
MEM 106.714844 1510660930.9685
MEM 106.714844 1510660931.0711
MEM 106.714844 1510660931.1762
MEM 106.714844 1510660931.2813
MEM 106.714844 1510660931.3864
MEM 106.714844 1510660931.4915
MEM 106.714844 1510660931.5966
MEM 106.722656 1510660931.7017
MEM 106.730469 1510660931.8067
MEM 106.730469 1510660931.9076
MEM 106.730469 1510660932.0118
MEM 106.730469 1510660932.1167
MEM 106.730469 1510660932.2219
MEM 106.730469 1510660932.3256
MEM 106.730469 1510660932.4307
MEM 106.730469 1510660932.5358
MEM 106.730469 1510660932.6410
MEM 106.734375 1510660932.7461
MEM 106.734375 1510660932.8490
MEM 106.734375 1510660932.9541
MEM 106.734375 1510660933.0589
MEM 106.734375 1510660933.1640
MEM 106.734375 1510660933.2692
MEM 106.734375 1510660933.3742
MEM 106.734375 1510660933.4793
MEM 106.734375 1510660933.5845
MEM 106.734375 1510660933.6870
MEM 106.734375 1510660933.7921
MEM 106.734375 1510660933.8972
MEM 106.734375 1510660934.0023
MEM 106.734375 1510660934.1074
MEM 106.734375 1510660934.2125
MEM 106.734375 1510660934.3171
MEM 106.734375 1510660934.4198
MEM 106.734375 1510660934.5249
MEM 106.734375 1510660934.6300
MEM 106.734375 1510660934.7351
MEM 106.734375 1510660934.8402
MEM 106.734375 1510660934.9439
MEM 106.734375 1510660935.0490
MEM 106.742188 1510660935.1541
MEM 106.750000 1510660935.2570
MEM 106.750000 1510660935.3584
MEM 106.750000 1510660935.4589
MEM 106.750000 1510660935.5640
MEM 106.750000 1510660935.6691
MEM 106.750000 1510660935.7742
MEM 106.753906 1510660935.8793
MEM 106.753906 1510660935.9823
MEM 106.753906 1510660936.0837
MEM 106.753906 1510660936.1856
MEM 106.753906 1510660936.2899
MEM 106.753906 1510660936.3950
MEM 106.753906 1510660936.5001
MEM 106.753906 1510660936.6033
MEM 106.753906 1510660936.7084
MEM 106.753906 1510660936.8106
MEM 106.753906 1510660936.9116
MEM 106.753906 1510660937.0155
MEM 106.753906 1510660937.1203
MEM 106.753906 1510660937.2254
MEM 106.753906 1510660937.3303
MEM 106.753906 1510660937.4319
MEM 106.753906 1510660937.5337
MEM 106.753906 1510660937.6388
MEM 106.753906 1510660937.7439
MEM 106.753906 1510660937.8490
MEM 106.753906 1510660937.9504
MEM 106.753906 1510660938.0536
MEM 106.753906 1510660938.1562
MEM 106.753906 1510660938.2613
MEM 106.753906 1510660938.3664
MEM 106.753906 1510660938.4669
MEM 106.753906 1510660938.5674
MEM 106.761719 1510660938.6725
MEM 106.761719 1510660938.7728
MEM 106.769531 1510660938.8736
MEM 106.769531 1510660938.9780
MEM 106.773438 1510660939.0817
MEM 106.773438 1510660939.1868
MEM 106.773438 1510660939.2898
MEM 106.773438 1510660939.3949
MEM 106.773438 1510660939.5001
MEM 106.773438 1510660939.6051
MEM 106.773438 1510660939.7102
MEM 106.773438 1510660939.8132
MEM 106.773438 1510660939.9182
MEM 106.773438 1510660940.0233
MEM 106.773438 1510660940.1253
MEM 106.773438 1510660940.2304
MEM 106.773438 1510660940.3354
MEM 106.773438 1510660940.4405
MEM 106.773438 1510660940.5456
MEM 106.773438 1510660940.6469
MEM 106.773438 1510660940.7520
MEM 106.773438 1510660940.8571
MEM 106.773438 1510660940.9622
MEM 106.773438 1510660941.0636
